precise	status	evidence	notes
s:10Foundation14AttributeScopePAAE13attributeKeysQrvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV	declared	source:full/speech/SpeechAttributes.swift#SpeechAttributes	Linux AttributeScope synthesized witnesses are not a callable host API; the SpeechAttributes declaration compiles.
s:10Foundation14AttributeScopePAAE21decodingConfigurationAA0bc7CodableE0VvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV	declared	source:full/speech/SpeechAttributes.swift#SpeechAttributes	Linux AttributeScope synthesized witnesses are not a callable host API; the SpeechAttributes declaration compiles.
s:10Foundation14AttributeScopePAAE21encodingConfigurationAA0bc7CodableE0VvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV	declared	source:full/speech/SpeechAttributes.swift#SpeechAttributes	Linux AttributeScope synthesized witnesses are not a callable host API; the SpeechAttributes declaration compiles.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechAttributesScope	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechConfidenceAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V4nameSSvpZ	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechConfidenceAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V5Valuea	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechConfidenceAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechTimeRangeAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V4nameSSvpZ	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechTimeRangeAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V5Valuea	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechTimeRangeAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V6decode4fromSo06CMTimeG0as7Decoder_p_tKFZ	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechTimeRangeAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V6encode_2toySo06CMTimeG0a_s7Encoder_ptKFZ	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechTimeRangeAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV14audioTimeRangeAF0ghB0Vvp	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechAttributesScope	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV21DecodingConfigurationa	declared	source:full/speech/SpeechAttributes.swift#SpeechAttributes	Linux AttributeScope synthesized witnesses are not a callable host API; the SpeechAttributes declaration compiles.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV21EncodingConfigurationa	declared	source:full/speech/SpeechAttributes.swift#SpeechAttributes	Linux AttributeScope synthesized witnesses are not a callable host API; the SpeechAttributes declaration compiles.
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV23transcriptionConfidenceAF0gB0Vvp	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechAttributesScope	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation16AttributedStringV6SpeechE31rangeOfAudioTimeRangeAttributes12intersectingSnyAC5IndexVGSgSo06CMTimeI0a_tF	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechTimeRangeAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation18_ErrorCodeProtocolPAAE2teoiySbx_s0B0_ptFZ::SYNTHESIZED::c:@E@SFSpeechErrorCode	implemented	test:full/speech/tests/agent/SpeechErrorTests.swift#testSFSpeechErrorCodes	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation19AttributedStringKeyPAAE11descriptionSSvp::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechConfidenceAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation19AttributedStringKeyPAAE11descriptionSSvp::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechTimeRangeAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation19AttributedStringKeyPAAE13runBoundariesAA0bC0V012AttributeRunF0OSgvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechConfidenceAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation19AttributedStringKeyPAAE13runBoundariesAA0bC0V012AttributeRunF0OSgvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechTimeRangeAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation19AttributedStringKeyPAAE20inheritedByAddedTextSbvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechConfidenceAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation19AttributedStringKeyPAAE20inheritedByAddedTextSbvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechTimeRangeAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation19AttributedStringKeyPAAE22invalidationConditionsShyAA0bC0V30AttributeInvalidationConditionVGSgvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechConfidenceAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation19AttributedStringKeyPAAE22invalidationConditionsShyAA0bC0V30AttributeInvalidationConditionVGSgvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechTimeRangeAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation21_BridgedStoredNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::c:@E@SFSpeechErrorCode	implemented	test:full/speech/tests/agent/SpeechErrorTests.swift#testSFSpeechErrorCodes	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation21_BridgedStoredNSErrorPAAE2eeoiySbx_xtFZ::SYNTHESIZED::c:@E@SFSpeechErrorCode	implemented	test:full/speech/tests/agent/SpeechErrorTests.swift#testSFSpeechErrorCodes	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation21_BridgedStoredNSErrorPAAE4code4CodeQzvp::SYNTHESIZED::c:@E@SFSpeechErrorCode	implemented	test:full/speech/tests/agent/SpeechErrorTests.swift#testSFSpeechErrorCodes	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation21_BridgedStoredNSErrorPAAE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@SFSpeechErrorCode	implemented	test:full/speech/tests/agent/SpeechErrorTests.swift#testSFSpeechErrorCodes	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation21_BridgedStoredNSErrorPAAE8userInfoSDySSypGvp::SYNTHESIZED::c:@E@SFSpeechErrorCode	implemented	test:full/speech/tests/agent/SpeechErrorTests.swift#testSFSpeechErrorCodes	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation21_BridgedStoredNSErrorPAAE9errorCodeSivp::SYNTHESIZED::c:@E@SFSpeechErrorCode	implemented	test:full/speech/tests/agent/SpeechErrorTests.swift#testSFSpeechErrorCodes	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation21_BridgedStoredNSErrorPAAE9hashValueSivp::SYNTHESIZED::c:@E@SFSpeechErrorCode	implemented	test:full/speech/tests/agent/SpeechErrorTests.swift#testSFSpeechErrorCodes	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation21_BridgedStoredNSErrorPAAE_8userInfox4CodeQz_SDySSypGtcfc::SYNTHESIZED::c:@E@SFSpeechErrorCode	implemented	test:full/speech/tests/agent/SpeechErrorTests.swift#testSFSpeechErrorCodes	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation22AttributeDynamicLookupO6SpeechE13dynamicMemberxs7KeyPathCyAA0B6ScopesOADE0E10AttributesVxG_tcAA016AttributedStringH0Rzluip	declared	source:full/speech/SpeechAttributes.swift#AttributeDynamicLookup	Linux AttributeScope dynamic-member lookup is declared; AttributedString has no AttributeScopes.speech member on this host.
s:10Foundation28DecodableAttributedStringKeyPAASe5ValueRpzrlE6decode4fromAEs7Decoder_p_tKFZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechConfidenceAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:10Foundation28EncodableAttributedStringKeyPAASE5ValueRpzrlE6encode_2toyAE_s7Encoder_ptKFZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V	implemented	test:full/speech/tests/agent/SpeechAttributesTests.swift#testSpeechConfidenceAttribute	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech015LocaleDependentA6ModuleP	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModuleProtocols	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech015LocaleDependentA6ModuleP09supportedB012equivalentTo10Foundation0B0VSgAH_tYaFZ	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModuleProtocols	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech015LocaleDependentA6ModuleP15selectedLocalesSay10Foundation0B0VGvp	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModuleProtocols	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech015LocaleDependentA6ModuleP16supportedLocalesSay10Foundation0B0VGvpZ	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModuleProtocols	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC11isAvailableSbvpZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15ReportingOptionO	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15ReportingOptionO11fastResultsyA2EmF	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15ReportingOptionO15volatileResultsyA2EmF	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15ReportingOptionO25alternativeTranscriptionsyA2EmF	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15ReportingOptionO2eeoiySbAE_AEtFZ	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15ReportingOptionO4hash4intoys6HasherVz_tF	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15ReportingOptionO8AllCasesa	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15ReportingOptionO8allCasesSayAEGvpZ	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15ReportingOptionO9hashValueSivp	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15selectedLocalesSay10Foundation6LocaleVGvp	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC15supportedLocale12equivalentTo10Foundation0D0VSgAH_tYaFZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC16installedLocalesSay10Foundation6LocaleVGvpZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC16supportedLocalesSay10Foundation6LocaleVGvpZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC19TranscriptionOptionO	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC19TranscriptionOptionO21etiquetteReplacementsyA2EmF	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC19TranscriptionOptionO2eeoiySbAE_AEtFZ	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC19TranscriptionOptionO4hash4intoys6HasherVz_tF	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC19TranscriptionOptionO8AllCasesa	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC19TranscriptionOptionO8allCasesSayAEGvpZ	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC19TranscriptionOptionO9hashValueSivp	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC21ResultAttributeOptionO	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC21ResultAttributeOptionO14audioTimeRangeyA2EmF	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC21ResultAttributeOptionO23transcriptionConfidenceyA2EmF	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC21ResultAttributeOptionO2eeoiySbAE_AEtFZ	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC21ResultAttributeOptionO4hash4intoys6HasherVz_tF	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC21ResultAttributeOptionO8AllCasesa	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC21ResultAttributeOptionO8allCasesSayAEGvpZ	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC21ResultAttributeOptionO9hashValueSivp	implemented	test:full/speech/tests/agent/SpeechEnumTests.swift#testSpeechTranscriberEnums	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC31availableCompatibleAudioFormatsSaySo13AVAudioFormatCGvp	unavailable		Requires AVFoundation/CoreMedia types on the compiler search path; omitted from the isolated host module rather than redeclared.
s:6Speech0A11TranscriberC6PresetV	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV13transcriptionAEvpZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV16attributeOptionsShyAC21ResultAttributeOptionOGvp	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV16reportingOptionsShyAC15ReportingOptionOGvp	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV20transcriptionOptions09reportingE009attributeE0AEShyAC19TranscriptionOptionOG_ShyAC09ReportingI0OGShyAC015ResultAttributeI0OGtcfc	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV20transcriptionOptionsShyAC19TranscriptionOptionOGvp	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV24progressiveTranscriptionAEvpZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV29transcriptionWithAlternativesAEvpZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV2eeoiySbAE_AEtFZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV35timeIndexedProgressiveTranscriptionAEvpZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV40timeIndexedTranscriptionWithAlternativesAEvpZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV4hash4intoys6HasherVz_tF	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6PresetV9hashValueSivp	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberPresets	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6ResultV	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6ResultV11descriptionSSvp	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6ResultV12alternativesSay10Foundation16AttributedStringVGvp	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6ResultV23resultsFinalizationTimeSo6CMTimeavp	unavailable		Requires AVFoundation/CoreMedia types on the compiler search path; omitted from the isolated host module rather than redeclared.
s:6Speech0A11TranscriberC6ResultV2eeoiySbAE_AEtFZ	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6ResultV4hash4intoys6HasherVz_tF	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6ResultV4text10Foundation16AttributedStringVvp	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6ResultV5rangeSo11CMTimeRangeavp	unavailable		Requires AVFoundation/CoreMedia types on the compiler search path; omitted from the isolated host module rather than redeclared.
s:6Speech0A11TranscriberC6ResultV9hashValueSivp	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6locale20transcriptionOptions09reportingE009attributeE0AC10Foundation6LocaleV_ShyAC19TranscriptionOptionOGShyAC09ReportingK0OGShyAC015ResultAttributeK0OGtcfc	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC6locale6presetAC10Foundation6LocaleV_AC6PresetVtcfc	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC7Resultsa	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A11TranscriberC7resultsQrvp	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A12ModuleResultP	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModuleProtocols	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A12ModuleResultP23resultsFinalizationTimeSo6CMTimeavp	unavailable		Requires AVFoundation/CoreMedia types on the compiler search path; omitted from the isolated host module rather than redeclared.
s:6Speech0A12ModuleResultP5rangeSo11CMTimeRangeavp	unavailable		Requires AVFoundation/CoreMedia types on the compiler search path; omitted from the isolated host module rather than redeclared.
s:6Speech0A12ModuleResultPAAE7isFinalSbvp	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModuleProtocols	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A12ModuleResultPAAE7isFinalSbvp::SYNTHESIZED::s:6Speech0A11TranscriberC6ResultV	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A12ModuleResultPAAE7isFinalSbvp::SYNTHESIZED::s:6Speech0A8DetectorC6ResultV	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testSpeechDetectorRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A12ModuleResultPAAE7isFinalSbvp::SYNTHESIZED::s:6Speech20DictationTranscriberC6ResultV	implemented	test:full/speech/tests/agent/SpeechTranscriberTests.swift#testDictationTranscriberRuntime	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A6ModelsO	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModels	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A6ModelsO12endRetentionyyYaFZ	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModels	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A6ModuleP	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModuleProtocols	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A6ModuleP31availableCompatibleAudioFormatsSaySo13AVAudioFormatCGvp	unavailable		Requires AVFoundation/CoreMedia types on the compiler search path; omitted from the isolated host module rather than redeclared.
s:6Speech0A6ModuleP6ResultQa	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModuleProtocols	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A6ModuleP7ResultsQa	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModuleProtocols	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A6ModuleP7results7ResultsQzvp	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechModuleProtocols	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A8AnalyzerC	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechAnalyzerLifecycle	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A8AnalyzerC10setContextyyAA08AnalysisD0CYaKF	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechAnalyzerLifecycle	Focused Linux host assertion; Apple speech-engine success is not claimed.
s:6Speech0A8AnalyzerC10setModulesyySayAA0A6Module_pGYaKF	implemented	test:full/speech/tests/agent/SpeechAnalyzerTests.swift#testSpeechAnalyzerLifecycle	Focused Linux host assertion; Apple speech-engine success is not claimed.
